2.043793725967407227e+03,7.934280586242675781e+03,4.688001632690429688e+03
2.025313901901245117e+03,7.875352573394775391e+03,4.731863975524902344e+03
2.006613540649414062e+03,7.825973701477050781e+03,4.778099060058593750e+03
1.986952829360961914e+03,7.766778659820556641e+03,4.817386627197265625e+03
nan,nan,nan
1.950195837020874023e+03,7.665398788452148438e+03,4.900944709777832031e+03
1.932937908172607422e+03,7.607698631286621094e+03,4.935383796691894531e+03
1.916316080093383789e+03,7.563188743591308594e+03,4.973373889923095703e+03
1.897755193710327148e+03,7.512564849853515625e+03,5.005950927734375000e+03
1.880664873123168945e+03,7.459673118591308594e+03,5.036207675933837891e+03
1.865290927886962891e+03,7.418249797821044922e+03,5.070210933685302734e+03
1.847681808471679688e+03,7.368438434600830078e+03,5.097389698028564453e+03
1.831195402145385742e+03,7.318538856506347656e+03,5.123289108276367188e+03
1.815425682067871094e+03,7.276987743377685547e+03,5.151757240295410156e+03
1.797945308685302734e+03,7.229171943664550781e+03,5.174309730529785156e+03
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
1.702819514274597168e+03,6.967500400543212891e+03,5.293688774108886719e+03
1.686989951133728027e+03,6.922915172576904297e+03,5.306966781616210938e+03
1.673124837875366211e+03,6.885126781463623047e+03,5.324058532714843750e+03
1.657820868492126465e+03,6.845869731903076172e+03,5.336019039154052734e+03
1.641914176940917969e+03,6.803176116943359375e+03,5.344977378845214844e+03
1.627288866043090820e+03,6.763632965087890625e+03,5.356299400329589844e+03
1.612817692756652832e+03,6.726753902435302734e+03,5.365941524505615234e+03
1.597136068344116211e+03,6.686598968505859375e+03,5.371371269226074219e+03
1.581110405921936035e+03,6.645363998413085938e+03,5.376536369323730469e+03
nan,nan,nan
1.552635836601257324e+03,6.571082305908203125e+03,5.389069557189941406e+03
1.537669587135314941e+03,6.531735610961914062e+03,5.389758110046386719e+03
1.523813295364379883e+03,6.495404911041259766e+03,5.392959594726562500e+03
1.510163474082946777e+03,6.461054515838623047e+03,5.394507884979248047e+03
1.495268154144287109e+03,6.424606990814208984e+03,5.392158508300781250e+03
1.480377721786499023e+03,6.387389850616455078e+03,5.389451026916503906e+03
nan,nan,nan
1.453339624404907227e+03,6.320143175125122070e+03,5.385140419006347656e+03
1.439004588127136230e+03,6.285464239120483398e+03,5.378494262695312500e+03
1.424292850494384766e+03,6.249820899963378906e+03,5.371902465820312500e+03
1.410794544219970703e+03,6.216582727432250977e+03,5.366284370422363281e+03
1.397111105918884277e+03,6.184526395797729492e+03,5.357648849487304688e+03
1.382948088645935059e+03,6.151452732086181641e+03,5.346566200256347656e+03
1.367716598510742188e+03,6.115506124496459961e+03,5.335106849670410156e+03
nan,nan,nan
1.340672421455383301e+03,6.050775480270385742e+03,5.312384605407714844e+03
1.327182102203369141e+03,6.019720506668090820e+03,5.297678470611572266e+03
1.313238668441772461e+03,5.987316083908081055e+03,5.282268524169921875e+03
nan,nan,nan
1.287513899803161621e+03,5.927001667022705078e+03,5.251930236816406250e+03
1.274353790283203125e+03,5.897518110275268555e+03,5.233268737792968750e+03
1.260605740547180176e+03,5.866111469268798828e+03,5.213287830352783203e+03
nan,nan,nan
nan,nan,nan
1.222807931900024414e+03,5.779484224319458008e+03,5.153063774108886719e+03
1.209782528877258301e+03,5.750909280776977539e+03,5.129486083984375000e+03
1.196263480186462402e+03,5.720768642425537109e+03,5.105735301971435547e+03
nan,nan,nan
nan,nan,nan
1.159954595565795898e+03,5.640558910369873047e+03,5.030585289001464844e+03
1.147154140472412109e+03,5.612333488464355469e+03,5.001830101013183594e+03
1.133123803138732910e+03,5.580462408065795898e+03,4.972945213317871094e+03
nan,nan,nan
1.109900999069213867e+03,5.529473257064819336e+03,4.914968013763427734e+03
1.098408269882202148e+03,5.504532527923583984e+03,4.883694648742675781e+03
1.086424160003662109e+03,5.477975320816040039e+03,4.851663112640380859e+03
nan,nan,nan
nan,nan,nan
1.052617239952087402e+03,5.403995943069458008e+03,4.753732681274414062e+03
1.041635084152221680e+03,5.380009841918945312e+03,4.718179225921630859e+03
1.029754447937011719e+03,5.353644084930419922e+03,4.681733131408691406e+03
nan,nan,nan
nan,nan,nan
9.983146667480468750e+02,5.284997892379760742e+03,4.572535514831542969e+03
9.879386901855468750e+02,5.262352418899536133e+03,4.532929420471191406e+03
9.764748096466064453e+02,5.238122177124023438e+03,4.492779254913330078e+03
nan,nan,nan
nan,nan,nan
9.451754570007324219e+02,5.175226163864135742e+03,4.372434616088867188e+03
9.357364654541015625e+02,5.154415798187255859e+03,4.329627990722656250e+03
9.246700286865234375e+02,5.130324316024780273e+03,4.284923553466796875e+03
9.123981475830078125e+02,5.105583858489990234e+03,4.240872859954833984e+03
9.024479866027832031e+02,5.086232137680053711e+03,4.197896003723144531e+03
8.933303833007812500e+02,5.067521524429321289e+03,4.153710365295410156e+03
8.846388339996337891e+02,5.048276615142822266e+03,4.107988357543945312e+03
8.746631622314453125e+02,5.026926946640014648e+03,4.061148643493652344e+03
8.640215873718261719e+02,5.006082963943481445e+03,4.015143394470214844e+03
nan,nan,nan
8.455627441406250000e+02,4.970478487014770508e+03,3.922030925750732422e+03
8.374808311462402344e+02,4.952454996109008789e+03,3.873396396636962891e+03
8.280714035034179688e+02,4.932154607772827148e+03,3.823331356048583984e+03
8.175209045410156250e+02,4.911138486862182617e+03,3.773970603942871094e+03
nan,nan,nan
8.005381107330322266e+02,4.878703308105468750e+03,3.675627231597900391e+03
7.933166503906250000e+02,4.861977291107177734e+03,3.624223232269287109e+03
7.850153923034667969e+02,4.843496751785278320e+03,3.571286678314208984e+03
7.749426841735839844e+02,4.824805688858032227e+03,3.518353223800659180e+03
nan,nan,nan
nan,nan,nan
7.500195980072021484e+02,4.780877542495727539e+03,3.360820770263671875e+03
7.429068565368652344e+02,4.764989328384399414e+03,3.305908203125000000e+03
7.319658279418945312e+02,4.743759107589721680e+03,3.249267339706420898e+03
7.220294952392578125e+02,4.727379512786865234e+03,3.195047378540039062e+03
7.143080711364746094e+02,4.714413356781005859e+03,3.140529870986938477e+03
7.080405235290527344e+02,4.700770568847656250e+03,3.085130691528320312e+03
7.016470909118652344e+02,4.685874176025390625e+03,3.028112888336181641e+03
6.924865722656250000e+02,4.668314886093139648e+03,2.971260070800781250e+03
6.831098079681396484e+02,4.654395771026611328e+03,2.915046453475952148e+03
6.756933212280273438e+02,4.642614555358886719e+03,2.858661651611328125e+03
6.700284957885742188e+02,4.630075168609619141e+03,2.801115989685058594e+03
6.642416000366210938e+02,4.616180372238159180e+03,2.742073059082031250e+03
6.551824092864990234e+02,4.598246049880981445e+03,2.683049440383911133e+03
6.467087745666503906e+02,4.585221004486083984e+03,2.625040054321289062e+03
6.400211334228515625e+02,4.574894142150878906e+03,2.566576004028320312e+03
6.351845741271972656e+02,4.563764524459838867e+03,2.507229804992675781e+03
6.301875591278076172e+02,4.550757837295532227e+03,2.446524858474731445e+03
6.221192359924316406e+02,4.534748506546020508e+03,2.385398626327514648e+03
nan,nan,nan
6.054728507995605469e+02,4.516211938858032227e+03,2.264716625213623047e+03
6.011527061462402344e+02,4.506179523468017578e+03,2.204159975051879883e+03
5.971596717834472656e+02,4.495817375183105469e+03,2.142517089843750000e+03
5.870421409606933594e+02,4.477108907699584961e+03,2.079333305358886719e+03
5.781431674957275391e+02,4.466248226165771484e+03,2.018098354339599609e+03
5.725081443786621094e+02,4.458489608764648438e+03,1.956766724586486816e+03
5.690901756286621094e+02,4.449167442321777344e+03,1.894652605056762695e+03
5.645714282989501953e+02,4.437529993057250977e+03,1.831749081611633301e+03
5.551870346069335938e+02,4.422871303558349609e+03,1.769575834274291992e+03
5.475137710571289062e+02,4.416324090957641602e+03,1.707233190536499023e+03
5.435624599456787109e+02,4.409021806716918945e+03,1.644383311271667480e+03
5.412786483764648438e+02,4.400381755828857422e+03,1.580858469009399414e+03
5.349629402160644531e+02,4.385841083526611328e+03,1.517038583755493164e+03
5.267131805419921875e+02,4.374420595169067383e+03,1.453694343566894531e+03
5.212057113647460938e+02,4.369439077377319336e+03,1.389946460723876953e+03
5.187609672546386719e+02,4.362477016448974609e+03,1.325711727142333984e+03
5.170186042785644531e+02,4.353693199157714844e+03,1.260929584503173828e+03
5.108025550842285156e+02,4.338968944549560547e+03,1.196219563484191895e+03
5.015089988708496094e+02,4.333357763290405273e+03,1.130463957786560059e+03
4.961240768432617188e+02,4.330002021789550781e+03,1.065167427062988281e+03
4.950187683105468750e+02,4.323464345932006836e+03,9.998784065246582031e+02
4.936359405517578125e+02,4.316502761840820312e+03,9.345411062240600586e+02
