3.454247999191284180e+03,7.806824398040771484e+03,3.678196191787719727e+03
3.463709402084350586e+03,7.754621696472167969e+03,3.700973510742187500e+03
3.471940088272094727e+03,7.704496097564697266e+03,3.722387552261352539e+03
3.480205821990966797e+03,7.651699256896972656e+03,3.742675304412841797e+03
3.489546585083007812e+03,7.600492191314697266e+03,3.761160373687744141e+03
3.497629690170288086e+03,7.551640701293945312e+03,3.778207302093505859e+03
3.505092430114746094e+03,7.501741123199462891e+03,3.794302463531494141e+03
3.513644266128540039e+03,7.451741409301757812e+03,3.809061050415039062e+03
3.521957445144653320e+03,7.403805446624755859e+03,3.822191715240478516e+03
3.529212999343872070e+03,7.356361103057861328e+03,3.834311485290527344e+03
3.536712932586669922e+03,7.308751296997070312e+03,3.845698833465576172e+03
3.544730710983276367e+03,7.261741828918457031e+03,3.855418205261230469e+03
3.551972436904907227e+03,7.215272140502929688e+03,3.863584041595458984e+03
3.558860349655151367e+03,7.169048023223876953e+03,3.871090173721313477e+03
3.566447544097900391e+03,7.123708438873291016e+03,3.877808094024658203e+03
3.574091124534606934e+03,7.079030704498291016e+03,3.882681608200073242e+03
3.581107068061828613e+03,7.034538936614990234e+03,3.886344432830810547e+03
3.588200616836547852e+03,6.990311813354492188e+03,3.889290332794189453e+03
3.595745611190795898e+03,6.946639251708984375e+03,3.890827178955078125e+03
3.602917361259460449e+03,6.903298568725585938e+03,3.890535593032836914e+03
3.609595823287963867e+03,6.860808563232421875e+03,3.889287948608398438e+03
3.616260337829589844e+03,6.819076251983642578e+03,3.887207269668579102e+03
3.623019146919250488e+03,6.777251434326171875e+03,3.883870601654052734e+03
3.629686164855957031e+03,6.735750865936279297e+03,3.878992795944213867e+03
3.635971474647521973e+03,6.695073318481445312e+03,3.873032093048095703e+03
3.641983914375305176e+03,6.655169677734375000e+03,3.866344928741455078e+03
3.647960352897644043e+03,6.615481090545654297e+03,3.858598232269287109e+03
3.653931188583374023e+03,6.575501632690429688e+03,3.849457740783691406e+03
3.659831929206848145e+03,6.536138725280761719e+03,3.839200258255004883e+03
3.665608334541320801e+03,6.497885417938232422e+03,3.828005552291870117e+03
3.671081948280334473e+03,6.460155677795410156e+03,3.815944194793701172e+03
3.676779556274414062e+03,6.422048282623291016e+03,3.802744150161743164e+03
3.682545828819274902e+03,6.384328079223632812e+03,3.788357973098754883e+03
3.688054013252258301e+03,6.347758960723876953e+03,3.772758007049560547e+03
3.693239140510559082e+03,6.311489057540893555e+03,3.756342887878417969e+03
3.698287773132324219e+03,6.275205802917480469e+03,3.739027261734008789e+03
3.703714776039123535e+03,6.238488864898681641e+03,3.720293283462524414e+03
3.708906817436218262e+03,6.202822160720825195e+03,3.700330972671508789e+03
3.713498878479003906e+03,6.168457698822021484e+03,3.679444789886474609e+03
3.717593359947204590e+03,6.134669971466064453e+03,3.658248901367187500e+03
3.722076463699340820e+03,6.100270700454711914e+03,3.636199474334716797e+03
3.726781058311462402e+03,6.065664720535278320e+03,3.612652301788330078e+03
3.731273460388183594e+03,6.031475257873535156e+03,3.587463855743408203e+03
3.734864401817321777e+03,5.998350334167480469e+03,3.561533927917480469e+03
3.738275814056396484e+03,5.965817403793334961e+03,3.535740375518798828e+03
3.742424416542053223e+03,5.932733964920043945e+03,3.509092569351196289e+03
3.746794390678405762e+03,5.899712038040161133e+03,3.481071949005126953e+03
3.750478911399841309e+03,5.867384147644042969e+03,3.451552391052246094e+03
3.753231930732727051e+03,5.836362314224243164e+03,3.421843767166137695e+03
3.756150889396667480e+03,5.805432987213134766e+03,3.392012596130371094e+03
3.759978342056274414e+03,5.774344158172607422e+03,3.361263275146484375e+03
3.764089989662170410e+03,5.742908906936645508e+03,3.328998804092407227e+03
3.767391371726989746e+03,5.711768817901611328e+03,3.295373439788818359e+03
3.769628334045410156e+03,5.681774091720581055e+03,3.261679410934448242e+03
3.772370743751525879e+03,5.652476978302001953e+03,3.227995157241821289e+03
3.776034760475158691e+03,5.622939777374267578e+03,3.193515777587890625e+03
3.780017781257629395e+03,5.592576456069946289e+03,3.157186269760131836e+03
3.782735514640808105e+03,5.562897396087646484e+03,3.119397163391113281e+03
3.783988761901855469e+03,5.535591793060302734e+03,3.081765174865722656e+03
3.786020326614379883e+03,5.508794498443603516e+03,3.044689178466796875e+03
3.789444255828857422e+03,5.481096458435058594e+03,3.006630420684814453e+03
3.792969751358032227e+03,5.452135992050170898e+03,2.966682910919189453e+03
3.795142340660095215e+03,5.422537517547607422e+03,2.925269126892089844e+03
3.795857000350952148e+03,5.395101022720336914e+03,2.883875846862792969e+03
3.797684597969055176e+03,5.369869661331176758e+03,2.842742443084716797e+03
3.801197099685668945e+03,5.344018411636352539e+03,2.800909757614135742e+03
3.804964232444763184e+03,5.317046356201171875e+03,2.757591962814331055e+03
3.807218599319458008e+03,5.289651823043823242e+03,2.712734699249267578e+03
3.807668256759643555e+03,5.264041852951049805e+03,2.667887210845947266e+03
3.808774638175964355e+03,5.240170192718505859e+03,2.623486518859863281e+03
3.811720776557922363e+03,5.215809059143066406e+03,2.578507423400878906e+03
3.815232801437377930e+03,5.190284681320190430e+03,2.532132148742675781e+03
3.817578363418579102e+03,5.164278697967529297e+03,2.484515666961669922e+03
3.818513560295104980e+03,5.140175056457519531e+03,2.436769485473632812e+03
3.819719600677490234e+03,5.118063640594482422e+03,2.389195919036865234e+03
3.822567868232727051e+03,5.095451068878173828e+03,2.341335296630859375e+03
3.826237010955810547e+03,5.071510267257690430e+03,2.292055845260620117e+03
3.828956055641174316e+03,5.047165107727050781e+03,2.241318464279174805e+03
3.829510974884033203e+03,5.025621604919433594e+03,2.190036296844482422e+03
3.829543042182922363e+03,5.006491374969482422e+03,2.139192104339599609e+03
3.831881570816040039e+03,4.986098241806030273e+03,2.088599920272827148e+03
3.835459876060485840e+03,4.963996601104736328e+03,2.036574363708496094e+03
3.837775754928588867e+03,4.940966796875000000e+03,1.983231544494628906e+03
3.837779450416564941e+03,4.918719244003295898e+03,1.929386258125305176e+03
3.837417411804199219e+03,4.900338125228881836e+03,1.875478744506835938e+03
3.839471268653869629e+03,4.882238340377807617e+03,1.821752548217773438e+03
3.842995691299438477e+03,4.862468671798706055e+03,1.767294883728027344e+03
3.845669913291931152e+03,4.841640186309814453e+03,1.711669564247131348e+03
3.845127868652343750e+03,4.821897697448730469e+03,1.655346512794494629e+03
3.843486595153808594e+03,4.805494022369384766e+03,1.599518537521362305e+03
3.844944167137145996e+03,4.788534593582153320e+03,1.543838381767272949e+03
3.848278212547302246e+03,4.769958925247192383e+03,1.487220525741577148e+03
3.850361156463623047e+03,4.749786567687988281e+03,1.429854631423950195e+03
3.849578070640563965e+03,4.730445814132690430e+03,1.372167110443115234e+03
3.848339843750000000e+03,4.715055656433105469e+03,1.314527869224548340e+03
3.849808859825134277e+03,4.700403165817260742e+03,1.256635665893554688e+03
3.853465604782104492e+03,4.683101129531860352e+03,1.198193073272705078e+03
3.855979967117309570e+03,4.663996171951293945e+03,1.139023423194885254e+03
3.854707527160644531e+03,4.646813106536865234e+03,1.079150676727294922e+03
3.851533460617065430e+03,4.635688257217407227e+03,1.018921136856079102e+03
3.853790926933288574e+03,4.621548366546630859e+03,9.592064023017883301e+02
3.857835459709167480e+03,4.605376911163330078e+03,8.988202810287475586e+02
